Title,Link Lyrics,Name,Text Lyrics,Length,Main Language,English Translation Lyrics
Easy To Please,https://www.metrolyrics.com/easy-to-please-lyrics-coldplay.html,coldplay,"Love, I hope we get old, I hope we can find a way of seeing it all Love, I hope we can be I hope I can find a way of letting you see. That I'm so easy to please So easy. Love, I hope we grow up I hope we can find a way of seeing it all Love, I hope we can be I hope I can find a way of letting you see. That I'm so easy to please So easy",337,en,
Everglow,https://www.metrolyrics.com/everglow-lyrics-coldplay.html,coldplay,"Oh, they say people come Say people go This particular diamond was extra special And though you might be gone and the world may not know Still I see you, celestial. Like a lion you ran a goddess you rolled Like an eagle you circle in perfect purple So how come things move on? How come cars don't slow? When it feels like the end of my world When I should, but I can't, let you go?. But when I'm cold, cold Oh, when I'm cold, cold There's a light that you give me when I'm in shadow There's a feeling you give me, an everglow. Like brothers in blood sisters who ride And we swore on that night we'd be friends 'til we die But the changing of winds and the way waters flow Life is short as the falling of snow And now I'm gonna miss you, I know. But when I'm cold, cold In water rolled, salt I know that you're always with me and the way you will show And you're with me wherever I go And you give me this feeling this everglow. Oh, what I would give for just a moment to hold Yeah, I live for this feeling, it's everglow. So if you love someone you should let them know Oh, the light that you left me will everglow",1114,en,
Everglow (Single Version),https://www.metrolyrics.com/everglow-single-version-lyrics-coldplay.html,coldplay,"Well, they say people come Say people go This particular diamond Is extra special And you might be gone And the world may not know Still I see you're celestial. When I should, but I can't, let you go. But when I'm cold Cold When I'm cold Cold There's a light that you give me. Then I'm in shadows It's a feeling within me, everglow But my brothers in blood Sisters you write And we swore on that night We'd be friends 'til we die With the changing of winds. And the way waters flow Life is short as the falling of snow And oh, I'm gonna miss you, I know But when I'm cold Cold You were all The sun And I know that you're with me. In a way that you won't show And you're with me wherever I go But you give me this feeling, this everglow Oh, what I would give for just a moment to know Yeah, I live for this feeling, it's everglow So if you love someone, you should let them know Oh, the light that you left me will everglow",922,en,
Every Teardrop Is A Waterfall,https://www.metrolyrics.com/every-teardrop-is-a-waterfall-lyrics-coldplay.html,coldplay,"I turn the music up, I've got my records on I shut the world outside until the lights come on Maybe the streets alight, maybe the trees are gone I feel my heart start beating to my favorite song. And all the kids they dance, all the kids all night Until monday morning feels another life I turn the music up I'm on a roll this time and heaven is in sight. I turn the music up, I got my records on From underneath the rubble sing a rebel song Don't want to see another generation drop I'd rather be a comma than a full stop. Maybe I'm in the black, maybe i'm on my knees Maybe I'm in the gap between the two trapezes But my heart is beating and my pulses start Cathedrals in my heart. And we saw oh this light I swear you, emerge blinking into to tell me it's alright As we soar walls, every siren is a symphony And every tear's a waterfall, is a waterfall oh is a waterfall oh oh oh is a is a waterfall Every tear is a waterfall oh oh oh. So you can hurt, hurt me bad but still I'll raise the flag. Oh it was a wa-wa-wa-wa-wa-aterfall a wa-wa-wa-wa-wa-aterfall. Every tear every tear every teardrop is a waterfall Every tear every tear every teardrop is a waterfall Every tear every tear every teardrop is a waterfall Every tear every tear every teardrop is a waterfall Every tear every tear every teardrop is a waterfall",1321,en,
Everything's Not Lost,https://www.metrolyrics.com/everythings-not-lost-lyrics-coldplay.html,coldplay,"When I'm counting up my demons Saw there was one for every day With the good ones on my shoulders I trought the other ones away. So if you ever feel on neglected If you think that all is lost I'll be counting up my demons, yeah Hoping everything's not lost. When you thought that it was over You could feel it all around And everybody's out to get you Don't you let it drag you down. 'Cause if you ever feel on neglected If you think that all is lost I'll be counting up my demons, yeah Hoping everything's not lost. If you ever feel on neglected If you think that all is lost I'll be counting up my demons, yeah Hoping everything's not lost. And singing it out Oh oh oh yeah Oh oh yeah Oh oh yeah And everything's not lost So come on yeah Oh oh yeah Come on yeah And everything's not lost Oh oh oh yeah Oh oh yeah Oh oh yeah And everything's not lost Come on yeah Oh oh yeah Come on yeah Come on yeah Oh oh yeah Come on yeah Everything's not lost Sing out yeah Oh oh yeah Come on yeah And everything's not lost Come on yeah Oh oh yeah Sing out yeah And everything's not lost. Now I never meant to do you wrong that's what I came here to say but if I was wrong then I'm sorry but don't let it stand in our way cause my head just aches when I think of the things I shouldn't have done but life is for living we all know and I don't want to live it alone sing ah, ah, ah sing ah, ah, ah and you sing ah, ah, ah",1408,en,
Famous Old Painters,https://www.metrolyrics.com/famous-old-painters-lyrics-coldplay.html,coldplay,"I used to rule the world Seas would rise when I gave the word Now in the morning I sweep alone Sweep the streets I used to own. I used to roll the dice Feel the fear in my enemy's eyes Listen as the crowd would sing: ""Now the old king is dead! Long live the king!"" One minute I held the key Next the walls were closed on me And I discovered that my castles stand Upon pillars of sand, pillars of sand. I hear Jerusalem bells a ringing Roman Cavalry choirs are singing Be my mirror, my sword, and shield My missionaries in a foreign field For some reason I can't explain Once you go there was never, never an honest word That was when I ruled the world. It was the wicked and wild wind Blew down the doors to let me in. Shattered windows and the sound of drums People couldn't believe what I'd become Revolutionaries wait For my head on a silver plate Just a puppet on a lonely string Oh, who would ever want to be king?. I hear Jerusalem bells a ringing Roman Cavalry choirs are singing Be my mirror, my sword, and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter will call my name Never an honest word But that was when I ruled the world (Ohhhhh Ohhh Ohhh). I hear Jerusalem bells a ringing Roman Cavalry choirs are singing Be my mirror, my sword, and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter will call my name Never an honest word But that was when I ruled the world Oooooh Oooooh Oooooh",1485,en,
Five Feet,https://www.metrolyrics.com/five-feet-lyrics-coldplay.html,coldplay,"it uses cloth as a lid for the thorns that surrounds him. treats the glimmery wet thing as his breathe they let him fly land on foam. rage,rage thats what he create a long flowing river who devours floating stuffs. it became the center of attraction amuses them without noticing the prairie demands of him everybody who smells. is his bridge leaves led him to search the night animal presents its mountainous moves",414,en,
Fix You,https://www.metrolyrics.com/fix-you-lyrics-coldplay.html,coldplay,When you try your best but you don't succeed When you get what you want but not what you need When you feel so tired but you can't sleep Stuck in reverse When the tears come streaming down your face When you lose something you can't replace When you love someone but it goes to waste Could it be worse?. Lights will guide you home And ignite your bones And I will try to fix you. High up above or down below When you're too in love to let it go But if you never try you'll never know Just what you're worth. Lights will guide you home And ignite your bones I will try to fix you. Tears stream down your face When you lose something you cannot replace Tears stream down your face and I Tears stream down your face I promise you I will learn from my mistakes Tears stream down your face and I. Lights will guide you home And ignite your bones And I will try to fix you,866,en,
Fix You (frustrated Scientist Version),https://www.metrolyrics.com/fix-you-frustrated-scientist-version-lyrics-coldplay.html,coldplay,When you try your best but you don't succeed When you get what you want but not what you need When you feel so tired but you can't sleep Stuck in reverse When the tears come streaming down your face When you lose something you can't replace When you love someone but it goes to waste Could it be worse?. Lights will guide you home And ignite your bones And I will try to fix you. High up above or down below When you're too in love to let it go But if you never try you'll never know Just what you're worth. Lights will guide you home And ignite your bones I will try to fix you. Tears stream down your face When you lose something you cannot replace Tears stream down your face and I Tears stream down your face I promise you I will learn from my mistakes Tears stream down your face and I. Lights will guide you home And ignite your bones And I will try to fix you,866,en,
Fly On,https://www.metrolyrics.com/fly-on-lyrics-coldplay.html,coldplay,"A Flock of birds Hovering above Just a flock of birds That's how you think of love And I always look up to the sky Pray before the dawn Cause they fly away Sometimes they arrive Sometimes they're gone Fly on. A Flock of birds Hovering above Into smoke I'm turned and rise, following them up Still I always look up to the sky. Pray before the dawn Cause they fly away One minute they arrive Next you know they're gone Fly on Fly on. So fly on, ride through Maybe one day I'll fly next to you Fly on, ride through Maybe one day I can fly with you Fly on Fly on Fly on",565,en,
For You,https://www.metrolyrics.com/for-you-lyrics-coldplay.html,coldplay,"If you're lost and feel alone Circumnavigate the globe All you ever have to hope for too. And the way you seem to flow Circumnavigate in hope And they seem to lose control, with you. Everyone of us is hurt And everyone of us is scarred Everyone of us is scared Not you. Your eyes closed Your head hurts Your eyes feel so low. Everyone of us is scared Everyone of us is hurt Everyone of us has hope For you For you For you For you For you For you For you For you For you For you",477,en,
Fun,https://www.metrolyrics.com/fun-lyrics-coldplay.html,coldplay,"I know it's over before she says I know it falls at the water face I know it's over, an ocean awaits For a storm The sun on snow Rivers in rain Crystal ball could foresee a change And I know it's over A parting of ways And it's done. But didn't we have fun? Don't say it was all a waste Didn't we have fun? Oh-oooh-ooh From the top of the world Top of the waves We said forever, forever always We could have been lost We would have been saved Oh, I-aaah Now we're stopping the world, stopping it's spin Oh come on don't give up You see me give in Don't say it's over Don't say we're done Oh, didn't we have fun? Woo-ooh-ooh-ooh Woo-ooh-ooh-ooh Oh, didn't we have fun?. I know it's over before she says Now someone else has taken your place I know it's over Icarus says to the sun And so it sinks in, lightning strikes You're too forced to force his glide The fact that it's over, the fact that it's done Ah-ah-ah. Didn't we have fun? Don't say it was all a waste Didn't we have fun? Oh-oh From the top of the world Top of the waves You said forever, forever always We could have been lost We would have been saved Oh, I-aaah Now we're stopping the world, stopped it in its tracks Nothing's too broken to find our way back So before it's over, before you run Ah, didn't we have fun?. Just you and me, you and me We were always meant to, always meant to You and me, you and me We were always meant to, always meant to You and me, you and me We were always meant to, always meant to Hey-ey-ey-ey. Oh-oh-oh-oh Oh-oh-oh-oh Oh, didn't we have fun? Oh-oh-oh-oh Oh-oh-oh-oh Oh, didn't we have fun?. But didn't? Maybe we could again",1623,en,
Ghost Story,https://www.metrolyrics.com/ghost-story-lyrics-coldplay.html,coldplay,Maybe I'm just a ghost Disappear when anybody's close Go through you when you try to hold Try to hold me near. Maybe I'm just a ghost Emptier than anybody knows Maybe I'm on the ropes Or I'm not even here. Yeaaah!. Every time I try to walk through walls More walls appear What's the point of feeling love for you When you don't believe I'm here What's the point of trying to raise your voice If no one ever hears Every time I try to pull you close You disappear. Maybe I'm a ghost Just a whisper in a puff of smoke A secret that nobody knows No one will ever hear. Or maybe I'm a ghost Specter on a rollercoaster Thorn without a rose Something people fear. Yeaaah. And every time I thought I'll walk through walls It's all becoming clear What's the point in feeling love for you When you don't believe I'm here What's the point of saying 'Rescue me! ' If no one ever hears? Every time I try to pull you close You disappear Every time I try to pull you close You disappear And every time I thought I'll walk through walls It's all becoming clear Every time I try to pull you close You disappear Every time I try to pull you close You disappear...!,1146,en,
Glass Of Water,https://www.metrolyrics.com/glass-of-water-lyrics-coldplay.html,coldplay,"Scared of losin' all the time He wrote it in a letter He was a friend of mine He heard you could see your future Inside a glass of water With ripples and the rhymes And he asked, ""Will I see heaven in mine?"". That is just the way it was And nothing could be better And nothing ever was They say you can see your future Inside a glass of water The riddles and the rhymes ""Will I see heaven in mine?"" Ohhhhhhhh. Son Don't ask Neither how full nor empty Is your glass Cling To the mast Spend your whole life Living in the past Going nowhere fast. So he wrote it on a wall The hollowest of halos Is no halo at all Televisions selling plastic figurines of leaders Saying nothing at all And you chime ""Stars in heaven align"" Ohhhhhhhh. Son Don't ask Neither how full nor empty Is your glass Cling To the mast Spend your whole life Living in the past Going nowhere fast. What are we drinking when we're done? Glasses of water",918,en,
God Put A Smile Upon Your Face,https://www.metrolyrics.com/god-put-a-smile-upon-your-face-lyrics-coldplay.html,coldplay,"Where do we go, nobody knows I've gotta say I'm on my way down God gave me style and gave me grace God put a smile upon my face. Where do we go to draw the line I've gotta say, I wasted all your time, oh honey honey Where do I go to fall from grace God put a smile upon your face, yeah. Nahh when you work it out I'm worse than you Yeah when you work it out, I wanted to Now when you work out where to draw the line Your guess is as good as mine.... Where do we go, nobody knows Don't ever say you're on your way down, well God gave you style and gave you grace And put a smile upon your face, ho yeah. Nahh when you work it out I'm worse than you Yeah when you work it out, I wanted to Now when you work out where to draw the line Your guess is as good as mine... It's as good as mine... It's as good as mine... It's as good as mine... It's as good as mine... It's as good as mine... It's as good as mine... It's as good as mine... Where do we go, nobody knows Don't ever say you're on your way down, well God gave you style and gave you grace And put a smile upon your face",1075,en,
Gravity,https://www.metrolyrics.com/gravity-lyrics-coldplay.html,coldplay,"Baby It's been a long time coming Such a long, long time And I can't stop running Such a long, long time Can you hear my heart beating? Can you hear that sound? 'Cause I can't help thinking And I won't stop now And then I looked up at the sun. And I could see Oh, the way that gravity pulls on you and me And then I looked up at the sky And saw the sun And the way that gravity pushes on everyone On everyone. Baby. When your wheels stop turning And you feel let down And it seems like troubles Have come all around I can hear your heart beating I can hear that sound But I can't help thinking. And I won't look now And then I looked up at the sun. And I could see Oh, the way that gravity pulls on you and me And then I looked up at the sky And saw the sun And the way that gravity pushes on everyone. On everyone On everyone On everyone On everyone On everyone",862,en,
Green Eyes,https://www.metrolyrics.com/green-eyes-lyrics-coldplay.html,coldplay,"Honey you are a rock Upon which I stand And I come here to talk I hope you understand. The green eyes Yeah, the spotlight shines upon you And how could Anybody deny you?. I came here with a load And it feels so much lighter now I've met you An' honey you should know That I could never go on without you. Green eyes. Honey you are the sea Upon which I float And I came here to talk I think you should know. The green eyes You're the one that I wanted to find And anyone who Tried to deny you must be out of their minds. 'Cause I came here with a load And it feels so much lighter since I met you Honey, you should know That I could never go on without you. Green eyes, green eyes Oh, oh, oh Oh, oh, oh Oh, oh, oh Oh, oh, oh Honey, you are a rock Upon which I stand",764,en,
Hardest Part,https://www.metrolyrics.com/hardest-part-lyrics-coldplay.html,coldplay,"And the hardest part Was letting go, not taking part Was the hardest part. And the strangest thing Was waiting for that bell to ring It was the strangest start. I could feel it go down Bittersweet, I could taste in my mouth Silver lining the cloud Oh and I I wish that I could work it out. And the hardest part Was letting go, not taking part You really broke my heart, oh. And I tried to sing But I couldn't think of anything And that was the hardest part, oh, oh. I could feel it go down You left the sweetest taste in my mouth The silver lining the clouds Oh and I Oh and I I wonder what it's all about I wonder what it's all about. Everything I know is wrong Everything I do, it just comes undone And everything is torn apart Oh and it's the hardest part That's the hardest part Yeah that's the hardest part That's the hardest part",835,en,
Harmless,https://www.metrolyrics.com/harmless-lyrics-coldplay.html,coldplay,"If you're calling call Your self esteem is low When I heard you call They saw you calling Anyway I go And Anyway you go I was on your tail As clear as crystal. But it was harmless It couldn't hurt you Oh, you were helpless I'll know you'll get through I know I.... Came because I'm cold See you sit down warm Can I call you cold It's like a crystal So I heard you say I've got to get away I'm on a second trill As clear as crystal. But it was harmless It couldn't hurt you No you were helpless I know you'll get through",519,en,
Have Yourself A Merry Little Christmas,https://www.metrolyrics.com/have-yourself-a-merry-little-christmas-lyrics-coldplay.html,coldplay,"(This is Take 4 of ""Have Yourself A Merry Little Christmas"". Just for K-ROQ Los Angeles).  Have Yourself A Merry Little Christmas Let Your Heart Be Light From Now On, Our Troubles Will Be Out Of Sight. Have Yourself A Merry Little Christmas Make The Yuletide Gay From Now On, Our Troubles Will Be Far Away. And Here We Are, As In Olden Days Happy Golden Days Of Yore Faithful Friends Who Are Dear To Us Gather Near To Us Once More. Through The Years, We All Will Be Together If The Fates Allow Hang A Shining Star Upon The Highest Bough And Have Yourself A Merry Little Christmas Now And Have Yourself A Merry Little Christmas Now",630,en,
Help Is Around The Corner,https://www.metrolyrics.com/help-is-around-the-corner-lyrics-coldplay.html,coldplay,"Stuck here, in the middle of nowhere, With a head ache, and a heavy heart, Well nothing was going quite right here, And I'm tired, I can't play no part.  O come on, come on, O what a state I'm in, O come on, come on, Why won't it just stay here?  Help is just around the corner, for us.  O my head won't stop aching, And I'm sat here, licking my wounds, I'm shattered, But it really doesn't matter, 'Cause my rescue is going to be here soon.  O come on, come on, What a state, I'm in, O come on, come on, Why won't it just sink in?  Help is just around the corner, for us,  Help is just around the corner, for us, Help is just around the corner, for us.",653,en,
Help Is Round The Corner,https://www.metrolyrics.com/help-is-round-the-corner-lyrics-coldplay.html,coldplay,"Stuck here in the middle of nowhere With a headache and a heavy heart Oh well nothing was going quite right here and I'm tired, I can't play my part. Come on, come on Oh what a state I'm in Come on, come on, Why won't it just sink in Help is just around the corner for us. Oh my head just won't stop achin' I'm sat here lickin' my wounds I'm shattered but it really doesn't matter Cos my rescue is gonna be here soon. Come on, come on Oh what a state I'm in Come on, come on, Why won't it just sink in Help is just around the corner for us Help is just around the corner for us Oh help is just around the corner for us",618,en,
High Speed,https://www.metrolyrics.com/high-speed-lyrics-coldplay.html,coldplay,"Can anybody fly this thing? Before my head explodes, Or my head starts to ring.. We've been living life inside a bubble, We've been living life inside a bubble.. Confidence in you, Is confidence in me, Is confidence in high speed.. Can anybody stop this thing? Before my head explodes, Or my head starts to ring.. We've been living life inside a bubble, We've been living life inside a bubble.. Confidence in you, Is confidence in me, Is confidence in high speed.. High speed, High speed.. High speed you on, High speed you on, High speed you on, High speed.",558,en,
How You See The World,https://www.metrolyrics.com/how-you-see-the-world-lyrics-coldplay.html,coldplay,"They put the world in a tin can, Black market, contraband, And it hurt just a little bit, when they sliced and packaged it. In a long black trench coat, Two hands around the throat, Ooh you want to get it right sometimes. There's so much to be scared of, And not much to make sense of, How did the clowns ever get control? If your hear can you let me know, How can they invade it, when it's so complicated? Ooh you just want to get it right sometimes You just want to get it right sometimes. That's how you see the world, How many times can you say, you can't believe what you learn, That's how you see the world, don't you worry yourself, You're not gonna give up.. And there's something missing, seems like there's nobody listening, If you're running in a circle, how can you be too careful? We don't wanna be man trapped, we don't wanna be shrink wrapped Ooh, we just want to get it right sometimes, Just want to get it right sometimes,. That's how you see the world, How many times have you heard, but you can't believe a word, That's how you see the world, but don't you worry yourself, 'Cause nobody can hurt you. That's how you see the world That's how you see the world",1177,en,
How You See The World No.2,https://www.metrolyrics.com/how-you-see-the-world-no2-lyrics-coldplay.html,coldplay,"They put the world in a tin can Black market, contraband And it hurt just a little bit When they sliced and packaged it In a long black trench coat Two hands around the throat Oh, you wanna get it right sometimes. There's so much to be scared of And not much to make sense of How did the clowns ever get control? Ah, if your hear can you let me know How can they invade it When it's so complicated? Oh, you wanna get it right sometimes You just wanna get it right sometimes. That's how you see the world How many times can you say You can't believe what you learned. That's how you see the world Don't you worry yourself You're not gonna give up. Oooohhhhh.... And there's something missing Seems like there's nobody listening If you're running in a circle How can you be too careful? We don't wanna be man trapped We don't wanna be shrink-wrapped. Ohhhhhhhhh.... We just wanna get it right sometimes We just wanna get it right sometimes. That's how you see the world How many times have you heard But you can't believe a word. That's how you see the world Ah, don't you worry yourself Cause nobody can hurt you.... Oooooh Ooooooooh. Ooooooooh. That's how you see the world That's how you see the world",1202,en,
Hunting High And Low:.,https://www.metrolyrics.com/hunting-high-and-low-lyrics-coldplay.html,coldplay,"Call it magic Call it true Call it magic When I'm with you And I just got broken Broken into two Still I call it magic When I'm next to you. And I don't, and I don't and I don't, and I don't No, I don't, It's true I don't, no, I don't, no, I don't, no, I don't want anybody else but you I don't, no, I don't, no, I don't, no, I don't No, I don't, It's true I don't, no, I don't, no, I don't, no, I don't want anybody else but you. Ooooh ooh ooh. Call it magic Cut me into two And with all your magic I disappear from view And I can't get over Can't get over you Still I call it magic You're such a precious jewel. And I don't, and I don't and I don't, and I don't No, I don't, It's true I don't, no, I don't, no, I don't, no, I don't want anybody else but you I don't, no, I don't, no, I don't, no, I don't No, I don't, It's true I don't, no, I don't, no, I don't, no, I don't want anybody else but you. Wanna fall I fall so far I wanna fall I fall so hard And I call it magic And I call it true I call it magic. Ooooh ooh ooh Ooooh ooh ooh Ooooh ooh ooh Ooooh ooh ooh. And if you were to ask me After all that we've been through Still believe in magic Oh yes I do Oh yes I do Yes I do Oh yes I do Of course I do",1212,en,
Hurts Like Heaven,https://www.metrolyrics.com/hurts-like-heaven-lyrics-coldplay.html,coldplay,"Written in graffiti on a bridge in a park Do you ever get the feeling that you're missing the mark? It's so cold, it's so cold It's so cold, it's so cold. Written up in marker on a factory sign I struggle with the feeling that my life isn't mine It's so cold, it's so cold It's so cold, it's so cold. See the arrow that they shot, trying to tear us apart Take the fire from my belly & the beat from my heart Still I won't let go Still I won't let go. You. 'Cause you do. Oh you Use your heart as a weapon. & it hurts like heaven On every street, every car, every surface are names Tonight the streets are ours, & we're writing & singing. Don't let them take control No we won't let em take control Yes, I feel a little bit nervous Yes, I feel nervous, & I cannot relax. How come they're out to get us? How come they're out when they don't know the facts? So on a concrete canvas under cover of dark On a concrete canvas, I'll go making my mark. Armed with a spray can soul. I'll be armed with a spray can soul You Oh, you 'Cause you You use your heart as a weapon & it hurts like heaven Whoa Whoa It's true When you Use your heart as a weapon That it hurts like heaven Oh it hurts like heaven Aah ooh",1200,en,
Hymn For The Weekend,https://www.metrolyrics.com/hymn-for-the-weekend-lyrics-coldplay.html,coldplay,"Drink from me, drink from me (oh-ah) Shoot across the sky (pour on a symphony) So high, so high (you said) That we shoot across the sky. Drink from me, drink from me (ah, oh-ah, oh-ah) That we shoot across the sky (now I'm feeling drunk and high) Symphony (so high, so high) That we shoot across the sky. Oh, angel sent from up above You know you make my world light up When I was down, when I was hurt You came to lift me up. Life is a drink, and love's a drug Oh, now I think I must be miles up When I was a river dried up You came to rain a flood. You said, ""drink from me, drink from me"" When I was so thirsty Pour on a symphony Now I just can't get enough. Put your wings on me, wings on me When I was so heavy Pour on a symphony When I'm low, low, low, low. Ah, oh-ah, oh-ah Got me feeling drunk and high So high, so high Oh-ah, oh-ah, oh-ah Now I'm feeling drunk and high So high, so high (wooh!). Wooh-ooh-ooh-ooh-ooh Wooh-ooh, ooh-ooh. Oh, angel sent from up above I feel you coursing through my blood Life is a drink, and your love's about To make the stars come out. Put your wings on me, wings on me When I was so heavy Pour on a symphony When I'm low, low, low, low. Ah, oh-ah, oh-ah Got me feeling drunk and high So high, so high Oh-ah, oh-ah, oh-ah Now I'm feeling drunk and high So high, so high. Ah, oh-ah, oh-ah La la la la la la la So high, so high Ah, oh-ah, oh-ah Now I'm feeling drunk and high So high, so high. That we shoot across the sky That we shoot across the... That we shoot across the sky That we shoot across the... That we shoot across the sky That we shoot across the... That we shoot across the sky That we shoot across the...",1661,en,
Hymn for the Weekend (Seeb Remix),https://www.metrolyrics.com/hymn-for-the-weekend-seeb-remix-lyrics-coldplay.html,coldplay,"Drink from me, drink from me (oh-ah) Shoot across the sky (pour on a symphony) So high, so high (you said). That we shoot across the sky. Drink from me, drink from me (ah, oh-ah, oh-ah) That we shoot across the sky (now I'm feeling drunk and high) Symphony (so high, so high) That we shoot across the sky. Oh, angel sent from up above You know you make my world light up When I was down, when I was hurt You came to lift me up. Life is a drink, and love's a drug Oh, now I think I must be miles up When I was a river dried up You came to rain a flood. You said, ""drink from me, drink from me"" When I was so thirsty Pour on a symphony Now I just can't get enough. Put your wings on me, wings on me When I was so heavy Pour on a symphony When I'm low, low, low, low. Ah, oh-ah, oh-ah Got me feeling drunk and high So high, so high Oh-ah, oh-ah, oh-ah Now I'm feeling drunk and high So high, so high (wooh!). Wooh-ooh-ooh-ooh-ooh Wooh-ooh, ooh-ooh. Oh, angel sent from up above I feel you coursing through my blood Life is a drink, and your love's about To make the stars come out. Put your wings on me, wings on me When I was so heavy Pour on a symphony When I'm low, low, low, low. Ah, oh-ah, oh-ah Got me feeling drunk and high So high, so high Oh-ah, oh-ah, oh-ah Now I'm feeling drunk and high So high, so high. Ah, oh-ah, oh-ah La la la la la la la So high, so high Ah, oh-ah, oh-ah Now I'm feeling drunk and high So high, so high. That we shoot across the sky That we shoot across the... That we shoot across the sky That we shoot across the... That we shoot across the sky That we shoot across the... That we shoot across the sky That we shoot across the...",1662,en,
Hypnotised,https://www.metrolyrics.com/hypnotised-lyrics-coldplay.html,coldplay,"Been rusting in the rubble Running to a faint Need a brand new coat of paint Found myself in trouble Thinking about what ain't Never gonna be a saint Saying float like an eagle Fall like the rain Pouring in to put out the pain Oh again and again. Now I'm hyp, hypnotized Yeah I trip, when I look in your eyes Oh I'm hyp, hypnotized Yeah I slip and I'm mesmerized. It's easy to be lethal I'm learning from the news It's a guidebook for the blues Saying it's the very same steeple People want to chose They just see it from different views And threading the needle Fixing my flame Oh now I'm moved to exclaim Oh again, and again. Now I'm hyp, hypnotized Yeah I trip, when I look in your eyes Oh I'm hyp, hypnotized Yeah I lift and I'm mesmerized. Oh again, and again Now I'm hyp, hypnotized Yeah I lift to a permanent high Oh I'm hyp, hypnotized It was dark Now it's sunrise",872,en,
Hypnotised (EP Mix),https://www.metrolyrics.com/hypnotised-ep-mix-lyrics-coldplay.html,coldplay,"Been rusting in the rubble Running to a faint Need a brand new coat of paint I found myself in trouble Thinking about what ain't Never gonna be a saint. Saying float like an eagle Fall like the rain Pouring to put out the pain Oh, again and again. Now I'm hyp-hypnotized Yeah, I trip When I look in your eyes Oh, I'm hyp-hypnotized Yeah, I slip And I'm mesmerized. It's easy to be lethal I'm learning from the news It's a guidebook for the blues Saying, it's the very same steeple People want to choose They just see it from different views. And threading the needle Fixing my flame Oh, now I'm moved to exclaim Oh, again and again. How I'm hyp-hypnotized! Yeah, I trip When I look in your eyes Oh, I'm hyp-hypnotized Yeah, I lift And I'm mesmerized. Oh, again and again Now I'm hyp-hypnotized Yeah, I lift To a permanent high Oh, I'm hyp-hypnotized It was dark Now it's sunrise",878,en,
I Bloom Blaum,https://www.metrolyrics.com/i-bloom-blaum-lyrics-coldplay.html,coldplay,"Darling, those tired eyes Go with me all the time. And in the dead of night Tell me you will be mine. Where do you go to, pretty baby? Where do you go to, when the night wins away. Ask me so sweetly, what do i do? Who do I sing for? Well honey I sing about you. You.",266,en,
I Miss You,https://www.metrolyrics.com/i-miss-you-lyrics-coldplay.html,coldplay,"A warning sign I missed the good part then I realized I started looking and the bubble burst I started looking for excuses. Come on in I've gotta tell you what a state I'm in I've gotta tell you in my loudest tones I started looking for a warning sign. When the truth is, I miss you Yeah the truth is, that I miss you, so. A warning sign You came back to haunt me and I realized That you were an island and I passed you by And you were an island to discover. Come on in I've gotta tell you what a state I'm in I've gotta tell you in my loudest tones That I started looking for a warning sign. When the truth is, I miss you Yeah the truth is, that I miss you so And I'm tired I should not have let you go. Ooooooooooooooooo. So I crawl back into your open arms Yes I crawl back into your open arms And I crawl back into your open arms Yes I crawl back into your open arms",870,en,
I Ran Away,https://www.metrolyrics.com/i-ran-away-lyrics-coldplay.html,coldplay,I ran away from you That's all I ever do And though I started here I ran away from you. I'm gonna come on in And see it through. I ran away from you That's all I ever do. And when I heard you call to Come back to me And though I should stay I don't have the stomach to. Everyone I know Says I'm a fool mess with you Everyone I know Says it's a stupid thing to do. I have your love on call And yet my day is not so full There might be nothing left to do So I ran away from you. I'm gonna come on in My eyes are closed. I can feel it there The sun's so close I'm gonna come on out And burn the sky. A star arose in my own cage I'm stuck in line And in a cage. Just a single star I sing for. Everyone I know Says I'm a fool mess with you Everyone I know Says it's a stupid thing to do. I have your love on call And yet my day is not so full And I did not know what to do And so I ran away from you,894,en,
I'm Eligible Bachelor,https://www.metrolyrics.com/im-eligible-bachelor-lyrics-coldplay.html,coldplay,"now the line goes to tell about me its just the rhythm u need to make on it i don't have d instrument to play on it .. better u go through and get what life is all about. i m eligible bachelor i m drinkin i m smokin .. i have done every thing which u never even heard about hey thats my specialty, i do the things people even never think i want people to hate me .. just i showed my attitude ... n dey say its my fuckin attitude stil dey starring at me staring me , sense of liking me i don't know even, y they love me...... so don't even watch me u watch me u hate yourself even more !!. coz i`m eligible bachelor i m a changed guy ... become a new guy never ever let u know me completely but ya you just try for dat..... my style my cars my way of throwing d money ll completely ruin you ... throwing d money if u know , i m spending d money so better to just watch it from d distance better yo better.... one sitiing gonna make me rich.... ( ya baby one sitting ) but ya i just hate d sittin.... i just walkin in my own style driving on my own wheel... it just round n round lfe goes swanging hey yo people stick to your own seat ...forget trying, u don't even watch it u watch it u hate yourself even more. coz i`m eligible bachelor. now y u blaming yourself , its just d luck .( yo !! ) people make it by own but no one is lucky like like me my daddy has done for me, dnt evn raise questions... just to forget abt dat better u get all dis by rubbing ur ass now i know its hard to live in your own style coz u people have alrdy gone through my life but better to know d fact ..... i m eligible bachelor so don't even watch me u watch me u hate yourself even more !!",1669,en,
