Title,Link Lyrics,Name,Text Lyrics,Length,Main Language,English Translation Lyrics
Shawty Got Me Excited,https://www.metrolyrics.com/shawty-got-me-excited-lyrics-akon.html,akon,"Intro: Juvenile neno , Monte (Monte), Akon i really appreciate this for me hommie lets do this .. Chorus: Shawty got me so excited , the way those ornaments bounce around when she dance (when she dance , when she dance) , shawty got me so excited , tryna keep control of this big old thang in my pants (in my pants , in my pants) , shawty got me so excited. Verse 1: She got me E.X.C.I.T.E.D , I wonder if she feel the same way about me she shakin it, she turnin it , them titties not fake they permanent , she got skills ima put it in a tournament , i call her christmas tree , she got ornaments , i cant control my penis , twelve o'clock burn up that venus, whoever made your outfits are genius, coz you wearin that like serena , yeah bitch im grown , like they say it in Miami , can i get some shown , that widout that ,it aint only about your face its about your back, its me J-U-V , lets fuck make L-U-V. Chorus: Shawty got me so excited , the way those ornaments bounce around when she dance (when she dance , when she dance) , shawty got me so excited , tryna keep control of this big old thang in my pants (in my pants , in my pants) , shawty got me so excited. Verse 2: i aint seen nothing like that in my life , she lookin at a nigga like this is my night , i cant help but just watch her she got a O.G thats been locked up, i heard she got some good head , she a doctor she control em balls like soccer , that bitch right there make dollars , when she shake that niggas gon holla , she cant hide no where, i spot her , that booty like two pinatas , wuzz happening wich you , cant holla right now , holla when you get thru and i done told you that , and it aint only about your face its about your back , its me J-U-V , lets fuck make L-U-V. Chorus: Shawty got me so excited , the way those ornaments bounce around when she dancin (when she dance , when she dance) , shawty got me so excited , tryna keep control of this big old thang in my pants (in my pants , in my pants) , shawty got me so excited. Verse 3: she finest one any man , and everyone knows , niggas gettin close tryna getta lil row , and she doin it and she know that , she a fresh one she aint no throw back , i told em me and he together is a kodak , like she already been told that , she aint givin these other hoes no slack , you could see the couple wall on her hole back , lets try to get with it i froze that , i trippin over a hun that show that , lil mama im real , im staring at you cuz you workin em heels , and i done told you that , it aint only about your face its about your back , its me J-U-V , lets fuck make L-U-V. Chorus: Shawty got me so excited , the way those ornaments bounce around when she dancin (when she dance , when she dance) , shawty got me so excited , tryna keep control of this big old thang in my pants (in my pants , in my pants) , shawty got me so excited",2869,en,
She's So Fine,https://www.metrolyrics.com/shes-so-fine-lyrics-akon.html,akon,"(chorus). see that girl think that she so fine i must believe her cos im losing my mind look like the type that loves to wind and dine but i plan to get it without spending a dime by doing me the way i do it by doing me the way i do it if you seen this chick infront of you i promise you will lose it by doing me the way i do it by doing me the way i do it im so fricken confident id get her that i will go prove it. verse 1 im every dope girl dream im dope boy clean see you looking at me im this dope boy teen what i does is what i does in just a few seconds she be in love im a gangsta man, all of the above i aint gotta drop stacks to get em out of the club i just kick back let it do what it do see the chain swayin she be stuck like glue throwin money at the roof coupe light blue inside henny outside goose it costs a pretty penny dollar got juice shoot games she gone get loose. chorus. see that girl think that she so fine i must believe her cos im losing my mind look like the type that loves to wind and dine but i plan to get it without spending a dime by doing me the way i do it by doing me the way i do it if you seen this chick infront of you i promise you will lose it by doing me the way i do it by doing me the way i do it im so fricken confident id get her that i will go prove it. verse 2 now watch her do that dance how she do move got me in my trance i forgot my plans im tryna keep focused the best i can but(but) but shes so fine if looks could kill, id probably be dyin im hard to touch but easy to find neighbourhood block boy, ill be on my grind i aint droppin a dime, gotta different approach get em on my line, i just pull up and hop out, she chews up, we mash out. chorus. see that girl think that she so fine i must believe her cos im losing my mind look like the type that loves to wind and dine but i plan to get it without spending a dime by doing me the way i do it by doing me the way i do it if you seen this chick infront of you i promise you will lose it by doing me the way i do it by doing me the way i do it im so fricken confident id get her that i will go prove it. verse 3 see im a fly guy, ride high women goin nuts when i ride by id be fresh, id be cool pretty young dude but i keep that too tryin my goons, you must be fools i call the shots, i make the moves i hit the spot, have you singin them blues i drop the top watch them stop and chew see i walk like a boss talk like a boss sitting back in the park,we could pepper lay cross i aint gotta floss to have a chick lost i aint one of these other niggas asking them what it cost (uh uh). chorus x 2. see that girl think that she so fine i must believe her cos im losing my mind look like the type that loves to wind and dine but i plan to get it without spending a dime by doing me the way i do it by doing me the way i do it if you seen this chick infront of you i promise you will lose it by doing me the way i do it by doing me the way i do it im so fricken confident id get her that i will go prove it",3007,en,
Shine Like A Star,https://www.metrolyrics.com/shine-like-a-star-lyrics-akon.html,akon,"What a great post, Matt. I was a hesitant Deer Tick fan until I saw them 6 times over the muesmr. I don't care if they're borrowing from rock bands of yesterday because all bands do that. Deer Tick really does lay it all out there and with more energy than most. Their shows are unpredictable and wild at times (I saw McCauley light a set list on fire) and I feel like there are so few bands keeping that crazy part of rock 'n' roll alive. They're one of those bands that's more than the sum of their recorded songs. I realize that's not speaking to the music per se, but I don't understand how ""critics"" fail to appreciate that aspect at the very least.",654,en,
Shine The Light,https://www.metrolyrics.com/shine-the-light-lyrics-akon.html,akon,"Shine the light on me, Shine the light, shine the light on me Shine the light on me, And let me shine if you love me. She don't want to go nowhere Unless going with me She don't want to see nobody 'Cause she my woman In the way that she breathing With the strongest love She reminds me she loves me When she told me it's over I said I don't care about the other girls I just want to be with you She said I just want to be with you She said I just want to be with you I don't care about the other girls I just want to be with you She said I just want to be with you She said I just want to be with you. Shine the light on me.... Baby girl, baby girl You know I want to learn how to love 'Cause I will need you for sure 'Cause I ain't got nobody but you Yeah, and everything you ever wanted, I provide it for you, yeah And everything that you want to Make sure it happens for you Just know, I don't care about the other girls I just want to be with you She said I just want to be with you She said I just want to be with you I don't care about the other girls I just want to be with you She said I just want to be with you She said I just want to be with you. Shine the light on me.... She don't wanna go through all She don't wanna go through me, no She don't wanna hurt no more She don't wanna hurt no more She don't wanna hurt no more. Shine the light, shine the light... Shine the light on me... I just want you to shine the light on me... Shine the light if you love me...",1475,en,
Show Out,https://www.metrolyrics.com/show-out-lyrics-akon.html,akon,"My life is a movie and everyone's watching So let's get to the good part and past all the nonsense. Sometimes it's hard to do the right thing When the pressure's coming down like lightning It's like they want me to be perfect When they don't even know that I'm hurting. This life's not easy, I'm not made out of steel. Don't forget that I'm human, don't forget that I'm real You act like you know me, but you never will But that's one thing that I know for sure I'll show you I'll show you I'll show you I'll show you. I got to learn things, learn them the hard way To see what it feels like, no matter what they say Sometimes it's hard to do the right thing When the pressure's coming down like lightning It's like they want me to be perfect When they don't even know that I'm hurting. This life's not easy, I'm not made out of steel Don't forget that I'm human, don't forget that I'm real You act like you know me, but you never will But that's one thing that I know for sure I'll show you I'll show you I'll show you I'll show you This life's not easy, I'm not made out of steel Don't forget that I'm human, don't forget that I'm real You act like you know me, but you never will But that's one thing that I know for sure. I'll show you I'll show you I'll show you I'll show you",1281,en,
Show Up,https://www.metrolyrics.com/show-up-lyrics-akon.html,akon,"[Akon] Mama hold her head and cry Cause her son had been shut down on the streets and died Oh why oh why? Is what she cries She cries.. The biggest problems in the cities Is them daddies ain't there And if it ain't about the money Then nobody don't care And then I spoke to an OG trying ment to me said boy these streets suck the love right out your heart So don't believe that bullshit.. You know god damn well these niggaz won't show up (oh no no noo) know god damn well These bitches will grow up I'm sinking down to the ground of the ghettos We can't get no lower So I' m askin' God How we can dig ourselves out? We can't afford a shovel. If there's a problem in the hood everybody comes together Just to solve that problem But that's the problem in the hood No one comes together unless she involved violence Cause we were taught to be the tough guys And we were told just to remake silence The you got them niggaz telling on the next guys Stand and tell them what it takes to solve them. Is there a problem that I don't know about? Is there a problem that I haven't heard about? Sad sick kids are robbin each other Prostitues and drug dealers We won't get much further unless we start helping each other But they're none believers will say. You know god damn well That these niggaz won't show up You know god damn well that these bitches won't grow up I'm sinking down to the ground of the ghettos We can't get no lower So I' m asking God How we can dig ourselves out? We can't afford a shovel. [OG Boo Dirty] Rule 16, brothers with no fathers around ever 16, 14 brothers now Too much school to get a degree one with the jelle Others was thuggin on the streets Damn, so nobody really made it out You better celebrate just to get her health Momma worked at 2 jobs while babysitting hard name we wanna see ma daddy when we was in a drill life crazy can't disguise since work whit the shovel And all these hoes around diggin' me with no shovels. [Akon] You know god damn well That these niggaz won't show up You know god damn well that these bitches won't grow up I'm sinking down to the ground of the ghettos We can't get no love up So I' m askin' God How we can dig ourselves out? We can't afford a shovel.",2211,en,
Slow Motion,https://www.metrolyrics.com/slow-motion-lyrics-akon.html,akon,"Keep slurring keep pawing swerving on the control Stevie Wonder's on eyes damn the clothes Rockin ain't the... slotting them dudes foes Fuck the speed limit bitch I'm living like a slow motion I'm living like a slow motion Stevie Wonder's on eyes damn the clothes Rockin ain't the... slotting them dudes foes Fuck the speed limit bitch I'm living like a slow motion I'm living like a slow motion. Slow motion I let my last girl heart broken I'm jeep lowing down with the doors open Policy lonely is start pooring Yeah my car old school but my bitch ain't pouring This is the life what I'm about On 85 get here with my top balls BBS TV and my... Balling on the nigga I'ma string in the women Ball with the team baby girl we're some winners Fucking with them lanes which you see them nigga Got my Stevie Wonder's on I ain't see me niggas Killing me rappers are PM nigga. Moving slow and it's my clearance so they all can see me Nigga waiting not a tune shit is so easy I'm living life I'm on top of mine And there's nobody here could ever stop my grind Say slow money is better than make it none at all So I'm taking my time because I'm need it all Paper chasing getting money you on an other level But still I'm rocking with them goons and them fucking rebels Ain't a movie a spril life, I really live it You heard me talk about it and I probably did it Real talk slow down take it the time homie Go harder go home when it's time homie. Slow motion, fuck the speed limit slow motion I like the life skin with the vibe foe Got my crew religious on with the bank roll Got the girl live long like a feel go Real dough I give dough That seven two sever make me feel hoe Be hoe and I conceal it In my ever bullshit and no need me Kill me on the east with a lot of two little... From... all black card like the fucking black... I smoke so many poes that I might kids cancel",1866,en,
Smack That,https://www.metrolyrics.com/smack-that-lyrics-akon.html,akon,"Shady, Konvict, Upfront Akon, Slim Shady I see the one, 'cause she be that lady, hey!. I feel you creeping up, I can see it from my shadow Wanna jump up in my Lamborghini Gallardo Maybe go to my place and just kick it like Ta Bo And possibly bend you over, look back and watch me. Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore. Smack that, oh ooh Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore. Smack that, oh ooh. Upfront style ready to attack now Pull in the parking lot slow with the lac down. Konvicts got the whole thing packed now Step in the club, the wardobe intact now I feel it, don and crack now Ooh I see it, don't let back now. I'ma call her then I put the mack down Money? No problem, pocket full of that now I feel you creeping up, I can see it from my shadow Wanna jump up in my Lamborghini Gallardo. Maybe go to my place and just kick it like Tae Bo And possibly bend you over, look back and watch me. Smack that, all on the floor. Smack that, give me some more Smack that, 'til you get sore Smack that, oh ooh Smack that, all on the floor. Smack that, give me some more Smack that, 'til you get sore Smack that, oh ooh. Oh, looks like another club banger. They better hang on when they throw this thing on Get a lil drink on They gonna flip for this Akon You can bank on it. Pedicure, manicure, kitty-cat claws The way she climbs up and down them poles Looking like one of them putty-cat dolls Trying to hold my back through my drawers. Steps upstage, didn't think I saw Creeps up behind me, and shes like, ""You're..."" I'm like, ""I know, let's cut to the chase No time to waste, back to my place"" Plus from the club to the crib it's like a mile away. Or more like a palace, shall I say And plus I got pal if your gal is game In fact he's the one singing the song that's playing Akon!. I feel you creeping up, I can see it from my shadow Wanna jump up in my Lamborghini Gallardo Maybe go to my place and just kick it like Tae Bo And possibly bend you over, look back and watch me. Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore. Smack that, oh ooh Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore. Smack that, oh ooh. Eminem's rollin', D an' em rollin'. Boo and ol' Marvelous an' them rollin' Women just holdin'big booty rollin' Soon I be all in 'em an' throwin D Hittin' no less than three Block wheel style, like whee Girl I can tell you want me 'cause lately I feel you creeping up, I can see it from my shadow Wanna jump up in my Lamborghini Gallardo Maybe go to my place and just kick it like Tae Bo And possibly bend you over, look back and watch me. Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh ooh Smack that, all on the floor Smack that, give me some more Smack that, 'til you get sore Smack that, oh ooh",2956,en,
Smack That (Remix),https://www.metrolyrics.com/smack-that-remix-lyrics-akon.html,akon,"AKON] Shady Shady Konvict Konvict Up Front Up Front (Akon) I feel you creepin', I can see it from my shadow Why dont't you jump up in my Lamborghini Gallardo Maybe go to my place and just kick it like Taboo And possibly bend ya over Look back and watch me Smack that, all on the floor Smack that, give me some more Smack that, till you get sore Smack that, oooh Smack that, all on the floor Smack that, give me some more Smack that, till you get sore Smack that, oooh Shorty if you want to ride, you can ride on me we can bump heads and collide on me want beef damn right can rely on me to ring that cam bell like Niomee Ohh that girl has take it on easy lookin all oiled up and all greazy about that time you stop that teasin way that you drop got me here cheezing Whats funny is that you've taking all my money fo real, Id rather spend it on you, right now that my homie's bailed, and i can see thats what your made for, aint ever been no lame hoe, with that booty bought and paid for wont move to you on my payrooll (Akon) I feel you creepin', I can see it from my shadow Wanna jump up in my Lamborghini Gallardo Maybe go to my place and just kick it like Taboo And possibly bend ya over Look back and watch me Smack that, all on the floor Smack that, give me some more Smack that, till you get sore Smack that, oooh Smack that, all on the floor Smack that, give me some more Smack that, till you get sore Smack that, oooh Yeah!! Yeah!! Stat Stat Quo Yaa Letss letts Go I love when you do it girl move to it like you use to do it drop it down i want to put my thing to it to the crib we go, go fast and slow, make it turn like a stripper slide down my pole, shorty ass so slow got your boy like whoa, one night with me now she wants to marry stat quo but im like no, lets keep it on a low, but occasion let me come through and tap that hole Let me make you loose control, while all the other girls know I hit it right and night im a pro I only come around to get sexual if shes flexible and bisexual I might stay around for a longer time only if and if she can blow my mind I can hurt that, murk that, work that spine, now shes getting love and wants to be mine Stat Quo (Akon) I feel you creepin', I can see it from my shadow Wanna jump up in my Lamborghini Gallardo Maybe go to my place and just kick it like Taboo And possibly bend ya over Look back and watch me Smack that, all on the floor Smack that, give me some more Smack that, till you get sore Smack that, oooh Smack that, all on the floor Smack that, give me some more Smack that, till you get sore Smack that, oooh Yeah, Its Bobby Creek You know what im saying? The ice and the watch reflects the light to them The money quack green and the ice like bluea This swag might kill her so i say good night to her she don't want me to leave i can see right through her So we, dipped hopped burned one trip by get low like Corribean Limbo Dimbo Out like a light baby girl get right, head so slow my head don't drip white We can cruise in the car or we can take flight, in the middle of the night make your body ache light Mike Vick against the eagles, call myself a king cause of regal, to be this high is not legal But we dont care listen baby its a fact back if you drop back im a quarterback sack back We can go deep and i can shark attack that say you dont't remember where keys and your hat at?? [-X2](Akon) I feel you creepin', I can see it from my shadow Wanna jump up in my Lamborghini Gallardo Maybe go to my place and just kick it like Taboo And possibly bend ya over Look back and watch me Smack that, all on the floor Smack that, give me some more Smack that, till you get sore Smack that, oooh Smack that, all on the floor Smack that, give me some more Smack that, till you get sore Smack that, oooh",3771,en,
Smack That Sports Edition,https://www.metrolyrics.com/smack-that-sports-edition-lyrics-akon.html,akon,"I see you creepin I can see you from my shadow, i aint gonna let you come and score no points in my goal We'll lay you out at home and always is my motto. Now watch my team take this over. One shot and i will...... smack that all on the court smack that sail into floor smack that right out the door smack that ooooooooooooh. smack that all on the court smack that sail into floor smack that right out the door smack that ooooooooooooh. I see you creepin I can see you from my shadow, i aint gonna let you come and score no points in my goal We'll lay you out at home and always is my motto. Now watch my team take this over. One shot and i will...... smack that all on the court smack that sail into floor smack that right out the door smack that ooooooooooooh. smack that all on the court smack that sail into floor smack that right out the door smack that ooooooooooooh",872,en,
Snitch,https://www.metrolyrics.com/snitch-lyrics-akon.html,akon,"Sn! tcH. Convict Convict. YEAHHH (YEAHHH) HAHA (HAHA) THAT'S RIGHT SHADY (SHADY). Convict Music. GUESS WHO'S BACK. Still here haters. Akon and Obie... *Trice* Yeaah. Whatchu gonna do with it A? Whatchu gonna do?. Take 'em on back to the street. I keep the 40 cal on my side Steppin with the mindstate of a mobster You see a nigga pass by Tuck your chain in cause he might rob ya Got glocks for sale, RED tops for sale Anything that you need, believe me I'm gon' lace you, Yeah Just don't, whatever you do, snitch Cause you will get hit, pray, I don't face you, Yeah. Thats risky, the bitch tenderize out a nigga His history's snitch, who decided he's a member? Once he got pinched, coincided with law Same homie say he lay it down for the bar Brought gang squad around ours How could it be? Been homies since superman draws Only phoniness never came to par He had us, a true neighborhood actor Had his back with ks, now we see through him like X-Rays Cuffed in that Adam car, no matter his loss We at 'em, it's war Knowin not to cross those reservoir dogs You help to plant seeds, just to be a vegetable? When we invest in team, its to the death for sho' No X and O's, tex calicos aimed at your chest nigga. I keep the 40 cal on my side Steppin with the mindstate of a mobster Ya see a nigga pass by Tuck your chain in cause he might rob ya. Got glocks for sale, red tops for sale Anything that you need, believe me I'm gon' lace you Yeah Just dont, whatever you do, snitch Cause you will get hit, pray, I don't face you, Yeah. We started out as a crew, when one speak, it's all honest Private conferences when we eat, Benihana's Recondences when we peep enemies on us Been in these corners Sellin' like anything on us Knowing heaven'll shun us being devil's miners But that ain't got shit to do with the tea in China We gon' keep the grind up till death can find us Mean time, leanin in them European whips reclined up It's eye for an eye for the riders We ain't trying to get locked up, we Soul Survivors Po Po's is cowards, its no you, its ours We vow this, mixing Yayo with soda powder Who woulda known he would fold and cower Once the captain showed, he sold Old McDonalds No X and O's, tex calicos aimed at your chest nigga. I keep the 40 cal on my side Steppin with the mindstate of a mobster You see a nigga pass by Tuck your chain in cause he might rob ya Got glocks for sale, red tops for sale Anything that you need, believe me I'm gon' lace you Just dont, whatever you do, snitch Cause you will get hit, pray, I don't face you, Yeah. Nowadays, Sammy the Bull's, got the game full So he moved to a rural area to keep cool They snitchin on the snitch now, it's nothing to tell Nowadays your circle should be small as hell Ain't tryin to meet new faces, this don't interest me Even if we bubble slow, we get it eventually No penitentiary, though we know clemecy You will meet the lord snitchin, given us a century These cats is rats now, the streets need decon Thats how they react now, weak, when the heat's on them Stop snitchen, you asked for the life you live in This act is not permitted, no where on the map It is forbidden to send a nigga to prison If you've been in it along with 'em And then snitch and become hidden No X and O's, tex calicos Aimed at your chest nigga.. I keep the 40 cal on my side Steppin with the mindstate of a mobster You see a nigga pass by Tuck your chain in cause he might rob ya Got glocks for sale, red tops for sale Anything that you need, believe me I'm gon' lace you Just dont, whatever you do, snitch Cause you will get hit, pray, I don't face you, Yeah. You rat bastard! (bastard)",3630,en,
So Blue,https://www.metrolyrics.com/so-blue-lyrics-akon.html,akon,"I see you every damn day and I can't help wondering why Why you look so good, but I ain't ever seen you smile Got a man that defined you, everything in this world But I guess he ain't loving you right, girl, no. Cause I, I can see that you're lonely Baby, you're one and only He ain't giving you attention Wanna know, wanna know, wanna know Is he telling you you're sexy? Girl, I wonder if you let me When I look at you I wonder, wonder, wonder. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh. So blue, so blue. With a body like that, girl, you've been his, ain't fair See, I will love you all time and all around town, I swear I can see that he ain't been hitting that at night One ride with me would change your life oh. 'Cause I, I can see that you're lonely Baby, you're one and only He ain't giving you attention Wanna know, wanna know, wanna know Is he telling you you're sexy? Girl, I wonder if you let me When I look at you I wonder, wonder, wonder. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh. So blue, so blue. See, blue ain't your color Baby, you need a lover That knows what your life comes through Every time it ain't acting as it should I'm that solution, 'cause your man is a loser I'm looking, you feel so blue, so blue, so blue. 'Cause I, I can see that you're lonely Baby, you're one and only He ain't giving you attention Wanna know, wanna know, wanna know Is he telling you you're sexy? Girl, I wonder if you let me When I look at you I wonder, wonder, wonder. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh So blue, so blue Too fine to be looking so blue Too fine to be looking so blue How he ended with a girl like you Too fine to be looking so blue",2339,en,
So Blue (Kryoman Remix),https://www.metrolyrics.com/so-blue-kryoman-remix-lyrics-akon.html,akon,"I see you every damn day and I can't help wondering why Why you look so good, but I ain't ever seen you smile Got a man that defined you, everything in this world But I guess he ain't loving you right, girl, no. Cause I, I can see that you're lonely Baby, you're one and only He ain't giving you attention Wanna know, wanna know, wanna know Is he telling you you're sexy? Girl, I wonder if you let me When I look at you I wonder, wonder, wonder. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh. So blue, so blue. With a body like that, girl, you've been his, ain't fair See, I will love you all time and all around town, I swear I can see that he ain't been hitting that at night One ride with me would change your life oh. 'Cause I, I can see that you're lonely Baby, you're one and only He ain't giving you attention Wanna know, wanna know, wanna know Is he telling you you're sexy? Girl, I wonder if you let me When I look at you I wonder, wonder, wonder. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh. So blue, so blue. See, blue ain't your color Baby, you need a lover That knows what your life comes through Every time it ain't acting as it should I'm that solution, 'cause your man is a loser I'm looking, you feel so blue, so blue, so blue. 'Cause I, I can see that you're lonely Baby, you're one and only He ain't giving you attention Wanna know, wanna know, wanna know Is he telling you you're sexy? Girl, I wonder if you let me When I look at you I wonder, wonder, wonder. What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh What he's doing with a girl like you I wanna know, know, know, know You're too fine to be looking so blue So blue, oh, oh, oh, oh, oh So blue, so blue Too fine to be looking so blue Too fine to be looking so blue How he ended with a girl like you Too fine to be looking so blue",2339,en,
So Fly,https://www.metrolyrics.com/so-fly-lyrics-akon.html,akon,"(Akon talkin) Count every blessin while im scream'n out Up front (up front) Akon (Akon) Convict music (music). (Akon - chorus) (yaaaaa...) Realize'n this aint the life for me Always gettin into trouble cause, im so fly Im on a whole notha level I left the block but now im smilein, countin money like (yaaaaa...) Realize'n this aint the life for me I don found anotha hustle cause, im so fly Im livin life alot betta So get these people locked up, incase the jealous want to hate tonight. (Akon) Anotha day up in the hood, cant beleive these cats still bang'n Look at the years weve wasted, on the corna block still slang'n No matta how hard we try to make peace, gun shots still rain'n Cause to become a hood legand, you gata learn how to become famous Cause i don seen this typea thing before Just hang'n out by the corna store Stick up kids wit them gunz galore Layin everybody down streched on the floor I thought about it man but im way to fly To have a fella robb'n me outside Thats why i keep that thing my side Count every blessin while im screamin out. (Akon - chorus) (yaaaaa...) Realize'n this aint the life for me Always gettin into trouble cause, im so fly Im on a whole notha level I left the block but now im smilein, countin money like (yaaaaa...) Realize'n this aint the life for me I don found anotha hustle cause, im so fly Im livin life alot betta So get these people locked up, incase the jealous want to hate tonight. (Akon) I hate to say it, but the people that surround'n me are way to shady The only people i can trust, is my family and my lady All my dawgz got gunz ready for action They wont betray me If the type to run, gotta hold my tougne when it gets crazy See, ive been threw this type of thing before Even had trouble wit the law On the couch when they smashed my door With tha warrant, found the cash stashed under the floor I could never understand the cause I was the one to pull the shortest straw Couldnt live this typea life no more So i hada block it and i started screamin out. (Akon - chorus) (yaaaaa...) Realize'n this aint the life for me Always gettin into trouble cause, im so fly Im on a whole notha level I left the block but now im smilein, countin money like (yaaaaa...) Realize'n this aint the life for me I don found anotha hustle cause, im so fly Im livin life alot betta So get these people locked up, incase the jealous want to hate tonight. (Blewz) Im in blue wit them BF frames Walkin on lean while my chain hangs Drivin somethin, but now its mad strange Yea im mad cool, cause ive been through flames Walk wit a limp, cause ive been through games Now shes a hoe cause shes been through gangs I beef wit cats, for a small chump change Im rich now, cause i jumped a chump wit a small amount of change The cops no slang Man get the picture, before you buy the frame Call me heart throbb, cause im so fame Couldnt come closer if you sat in my range My paws can proove it, cause im passion in pain sayin.... (Akon - chorus) (yaaaaa...) Realize'n this aint the life for me Always gettin into trouble cause, im so fly Im on a whole notha level I left the block but now im smilein, countin money like (yaaaaa...) Realize'n this aint the life for me I don found anotha hustle cause, im so fly Im livin life alot betta So get these people locked up, incase the jealous want to hate tonight",3338,en,
So Fly [from,https://www.metrolyrics.com/so-fly-from-lyrics-akon.html,akon,"(Akon talkin) Count every blessin while im scream'n out Up front (up front) Akon (Akon) Convict music (music). (Akon - chorus) (yaaaaa...) Realize'n this aint the life for me Always gettin into trouble cause, im so fly Im on a whole notha level I left the block but now im smilein, countin money like (yaaaaa...) Realize'n this aint the life for me I don found anotha hustle cause, im so fly Im livin life alot betta So get these people locked up, incase the jealous want to hate tonight. (Akon) Anotha day up in the hood, cant beleive these cats still bang'n Look at the years weve wasted, on the corna block still slang'n No matta how hard we try to make peace, gun shots still rain'n Cause to become a hood legand, you gata learn how to become famous Cause i don seen this typea thing before Just hang'n out by the corna store Stick up kids wit them gunz galore Layin everybody down streched on the floor I thought about it man but im way to fly To have a fella robb'n me outside Thats why i keep that thing my side Count every blessin while im screamin out. (Akon - chorus) (yaaaaa...) Realize'n this aint the life for me Always gettin into trouble cause, im so fly Im on a whole notha level I left the block but now im smilein, countin money like (yaaaaa...) Realize'n this aint the life for me I don found anotha hustle cause, im so fly Im livin life alot betta So get these people locked up, incase the jealous want to hate tonight. (Akon) I hate to say it, but the people that surround'n me are way to shady The only people i can trust, is my family and my lady All my dawgz got gunz ready for action They wont betray me If the type to run, gotta hold my tougne when it gets crazy See, ive been threw this type of thing before Even had trouble wit the law On the couch when they smashed my door With tha warrant, found the cash stashed under the floor I could never understand the cause I was the one to pull the shortest straw Couldnt live this typea life no more So i hada block it and i started screamin out. (Akon - chorus) (yaaaaa...) Realize'n this aint the life for me Always gettin into trouble cause, im so fly Im on a whole notha level I left the block but now im smilein, countin money like (yaaaaa...) Realize'n this aint the life for me I don found anotha hustle cause, im so fly Im livin life alot betta So get these people locked up, incase the jealous want to hate tonight. (Blewz) Im in blue wit them BF frames Walkin on lean while my chain hangs Drivin somethin, but now its mad strange Yea im mad cool, cause ive been through flames Walk wit a limp, cause ive been through games Now shes a hoe cause shes been through gangs I beef wit cats, for a small chump change Im rich now, cause i jumped a chump wit a small amount of change The cops no slang Man get the picture, before you buy the frame Call me heart throbb, cause im so fame Couldnt come closer if you sat in my range My paws can proove it, cause im passion in pain sayin.... (Akon - chorus) (yaaaaa...) Realize'n this aint the life for me Always gettin into trouble cause, im so fly Im on a whole notha level I left the block but now im smilein, countin money like (yaaaaa...) Realize'n this aint the life for me I don found anotha hustle cause, im so fly Im livin life alot betta So get these people locked up, incase the jealous want to hate tonight",3338,en,
