Title,Link Lyrics,Name,Text Lyrics,Length,Main Language,English Translation Lyrics
Unfaithful [Urban Noize Remix],https://www.metrolyrics.com/unfaithful-urban-noize-remix-lyrics-rihanna.html,rihanna,"Story of my life, searching for the right But it keeps avoiding me Sorrow in my soul 'cause it seems that wrong Really loves my company. He's more than a man and this is more than love The reason that the sky is blue But clouds are rolling in because I'm gone again And to him I just can't be true. And I know that he knows I'm unfaithful And it kills him inside To know that I am happy with some other guy I can see him dying. I don't wanna do this anymore I don't wanna be the reason why Every time I walk out the door I see him die a little more inside. I don't wanna hurt him anymore I don't wanna take away his life I don't wanna be a murderer. I feel it in the air as I'm doing my hair Preparing for another date A kiss up on my cheek, he's here reluctantly As if I'm gonna be out late. I say I won't be long just hanging with the girls A lie I didn't have to tell Because we both know where I'm about to go And we know it very well. 'Cause I know that he knows I'm unfaithful And it kills him inside To know that I am happy with some other guy I can see him dying. I don't wanna do this anymore I don't wanna be the reason why Every time I walk out the door I see him die a little more inside. I don't wanna hurt him anymore I don't wanna take away his life I don't wanna be a murderer. Our love, his trust I might as well take a gun And put it to his head Get it over with I don't wanna do this Anymore, anymore. And I don't wanna do this anymore I don't wanna be the reason why And every time I walk out the door I see him die a little more inside. And I don't wanna hurt him anymore I don't wanna take away his life I don't wanna be a murderer A murderer, no no no Yeah",1679,en,
Unfaithfull,https://www.metrolyrics.com/unfaithfull-lyrics-rihanna.html,rihanna,"story of my life. searching for the right but it keeps avoading me sorrow in my soul cause it seems that wrong really loves my company he's more than a man and this is more than love the reason that the sky is blue the clouds are rolling in, because I'm gone again and to him I just can't be true and I know that he knows I'm unfaithful and it kills him inside to know that I am happy with some other guy I can see him dying. I don't wanna do this anymore. I don't wanna be the reason why. every time I walk out the door I see him die a little more inside I don't wanna hurt him anymore I don't wanna take away his life I don't wanna be a murderer. I feel it in the air as I'm doing my hair preparing for another day a kiss upon my cheek as here on refonlicky as if I'm gonna be out late I say I won't be long just hanging with the girls a lie I didn't have to tell because we both know where I'm about to go and we know it very well cause I know that he knows I'm unfaithful and it kills him inside to know that I am happy with some other guy. I can see him dying. I don't wanna do this anymore I don't wanna be the reason why every time I walk out the door I see him die a little more inside I don't wanna hurt him anymore I don't wanna take away his life. I don't wanna be a murderer. our love, his trust I might as well take a gun and put it to his head get it over with. I don't wanna do this anymore anymoree ohooooo any anymore I don't wanna do this anymore I don't wanna be the reason why cause evreytime I walk out the door I see him die a little more inside I don't wanna hurt him anymore I don't wanna take away his life I don't wanna be a murderer a murderer nooo aaaaaye",1683,en,
Untitled,https://www.metrolyrics.com/untitled-lyrics-rihanna.html,rihanna,"Nah man Not quite finished yet. Girl I think, You just might'a tried to pull a muh'fucking fast one, I'm mad You just hurt my goddamn feeling, and that was the last one I had Does this look like an arcade? Tryna play games? See this saw blade? See the silhouette of a stalker in your walk-way? Better co-operate Or get saute'd and rotisseried while you're hog-tied MC's get so quiet you can hear a muh'fucking dog whistle while I walk by 'Colt Seavers' on a mule, stuntin on that ass like the fucking Fall Guy I don't gas my Mercedes after midnight, man I treat it like a Mogwai Cuz it will turn into a Gremlin and run over kids, women and men Vrinn-vrinn! Motor's so big you can fit a midget in his engine Bitch, give me them digits while you're cringin' Not by the hair of my chinny chin chin While I spin spin even ten cents on you, since when Do you think it's gonna cost me a pretty penny? Shiit, if I think a penny's pretty just imagine how beautiful a quarter is to me Eenie meenie miney mo, Catch an eskimo by his toe While he's trying to roll a snowball but, Don't make him lose his cool If he hollers better let him go ya'll. Now here we go go goooooo. Get up! Baby get a move on, Like a U-Haul You can rack your brain like pool balls You will never think of this shit Yeah, honey you called? Well here I come, Havoc on the beat, I reek it Evil I see, hear and speak it Lady put your money on Shady Fuck that other weak shit Put your eggs in the same basket You can count every muh'fucking chicken fore' it hatches Cuz, you can bet your ass that we gone get it crackin' Like a Kraken and Titans when they're clashin' Get your brains bashed in so bad You gone have Kurt Kobain askin To autograph a bloodstained napkin I'm fashionable and 'bout as rational as a rash on a fag's asshole Now let's take that line, run it up the flag pole with Elton See if he's cool with it Don't stand there and look stupid at me bitch I ain't in the mood for this shit Get my dick, Google it till it pops up Ya'll are so motherfucking full of shit that you're stopped up Me I'm always shitting diarrhea of the mouth Till your speakers crap out [fart] ""Ohp, What?"" Girl you got a hot butt like a lit cigarette ""Chik-Chigarette"" But you won't get a hot fudge Sundae from me So do not strut my way, slut! Because... Here we go go goooooo. And now that I got your panties in a bunch and your bowels in an uproar Im'ma show you why I came Stop asking me what the fuck for Now look you little slut, cunt, whore know you want more, bitches tell I put the Mat back into Mathers Cuz I'm a fucking problem, Run boy! Every flow got it mastered So every last word that you fucking fags heard comes straight from the fishes ass, Yeah In other words I'm a Bass turd! Looking at me like I killed Kenny Gassing the tank near steal plenty No morals are instilled in me So remorse I really don't feel any Eat your heart out, Hannibal Understandable why you're jealous, fucking animal I got cannibal magnetism, cant resist him now, can ya hoe? Shady, I don't understand your flow. Understand my flow? Bitch I flow like Troy Polamalu's hair, boy. Don't you dare try to follow or compare, boy. I'm raw, you ain't even medium rare stay the fuck outta my hair, boy! You can look, you can stare and point But you can't touch -- I'm too clairvoyant. I don't get it man, is there a void All this weak shit, what am I steroids? Well bitch I'm back with some shit for that ass and your trunk, Elephant hemorrhoids. And remember boys Here we go go goooooo. Thank you for coming out Hope you enjoyed the show Till next time. haha. Peace!",3598,en,
Used To (Nobody),https://www.metrolyrics.com/used-to-nobody-lyrics-rihanna.html,rihanna,"[Intro: Rihanna] Baby baby baby baby baby yeah Used to love you, used to love you Used to love you, used to love you Used to love you, used to love you Used to love you, used to love you. [Verse 1: Rihanna] Every night, every day Oh, I be thinking (yeaah) 'bout the way you touch me 'bout the way you kiss me, when I'm sleeping. [Chorus: Rihanna & Chris Brown] Used to love you, used to love you Used to love you, used to love you Used to love you, used to love you (Baby, ahhh) Used to love you, used to love you. [Verse 2: Chris Brown] By the way, what's his name I want you [...] (Eh yeahh) I belong with you, you belong with me What were you thinking. [Chorus: Rihanna & Chris Brown] Used to love you, used to love you Used to love you, used to love you Used to love you, used to love you (Baby, ahhh) Used to love you, used to love you. [Bridge: Rihanna & Chris Brown] Can't nobody Love me like you (Nobody baby) Can't nobody (Ohh) Hold me like you (Nobody) Can't nobody, baby (Can't nobody love me) Kiss me like you Can't nobody baby (Ain't nobody love me now) Ain't nobody, baby no Love me like you do Can nobody, baby Love me like you do Early in the morning Laid in a, midnight hour Can't nobody, babe Love me like you do. [Verse 3: Chris Brown] Now, babe Touch me, babe Feel me, babe 'Bout to make me crazy Feel so good, oh Feel so good I'm in love with you You lovin' me, yeaah Use to make my toes curl, yeah Girl you use to rock my world, ah Make me feel so good, yeah, ai. [Chorus: Rihanna & Chris Brown] Used to love you, used to love you Used to love you, used to love you Used to love you, used to love you (Baby, ahhh) Used to love you, used to love you",1670,en,
Vogue,https://www.metrolyrics.com/vogue-lyrics-rihanna.html,rihanna,"What at you looking at?. Strike a pose Strike a pose Vogue, vogue, vogue Vogue, vogue, vogue. Look around Everywhere You turn Is heartache It's everywhere That you go (Look around) You try everything You can to escape The pain of life That you know (Life that you know). When all else fails And you long to be Something better Than you are today I know a place Where you Can get away It's called A dance floor And here's What it's for So. Come on, vogue Let your body Move to the music (Move to the music) Hey, hey, hey Come on, vogue Let your body go With the flow (Go with the flow) You know you can do it. All you need Is your own imagination So use it That's what it's for (That's what it's for) Go inside For your Finest inspiration Your dreams Will open the door (Open up the door). It makes no difference If you're black or white If you're a boy or a girl If the music's pumping it Will give you new life You're a superstar Yes That's what you are You know it. Come on, vogue Let your body Groove to the music (Groove to the music) Hey, hey, hey Come on, vogue Let your body go With the flow (Go with the flow) You know you can do it. Beauty's Where you find it Not just where you bump And grind it Soul is in the musical That's where I feel so beautiful Magical, life's a ball So get up On the dance floor. Vogue (Vogue) Beauty's Where you find it (Move to the music) Vogue (Vogue) Beauty's Where you find it (Go with the flow). Greta Garbo And Monroe Deitrich And DiMaggio Marlon Brando Jimmy Dean On the cover Of a magazine. Grace Kelly Harlow, Jean Picture Of a beauty queen Gene Kelly Fred Astaire Ginger Rodgers Dance on air. They had style They had grace Rita Hayworth Gave good face Lauren Katherine Lana too Bette Davis We love you. Ladies With an attitude Fellows That were in the mood Don't just stand there Let's get to it Strike a pose There's nothing to it. Vogue Vogue. Oooh You've got to Let your body Move to the music Oooh You've got to just Let your body go With the flow Oooh You've got to Vogue",2022,en,
Wait Your Turn,https://www.metrolyrics.com/wait-your-turn-lyrics-rihanna.html,rihanna,"It's just the way the game is played It's best if you just wait your turn. The wait is ova, the wait is ova The wait is ova, the wait is ova The wait is ova, the wait is ova The wait is ova, the wait is ova. I pitch with a grenade Swing away if you're feeling brave There's so much power in my name If you pop off in your seat Steady I'm gonna do the wave. I'm such a fucking lady You don't have to be so afraid Cause I got room up on my team You can play but hold. (Up) It's just the way the game is played It's best if you just wait your. (Turn) It's getting crowded over here, but babe (the wait is ova) Sometimes it takes a thousand tries to win (the wait is ova). Fumble, don't you fumble that's a flag on the play Babe if you don't wanna then you don't have to wait But together we gon' be taking over. It's just the way the game is played It's best if you just wait your turn. So you don't wanna wait I hate to hear that's such a shame Cause if you play it sideways Ain't no time out in my game They already underway. I know you want to win And you wish I would let you in Get in line over here You can play but hold. (Up) It's just the way the game is played It's best if you just wait your. (Turn) It's getting crowded over here, but babe (the wait is ova) Sometimes it takes a thousand tries to win (the wait is ova). Fumble, don't you fumble that's a flag on the play Babe if you don't wanna then you don't have to wait But together we gon' be taking over. It's just the way the game is played It's best if you just wait your turn. Baby put the work in like a champion But the crowd is screaming with their hands way up Couldn't be with no one else You're the only way I win. Baby got the whole world standing up Damn I'm glad I picked ya took a chance on love Baby love. The time is now, and now, the wait is ova. The wait is ova, the wait is ova The wait is ova, the wait is ova (just wait your turn) The wait is ova, the wait is ova The wait is ova, the wait is ova (just wait your). (Turn) It's getting crowded over here, but babe (the wait is ova) Sometimes it takes a thousand tries to win (the wait is ova). Fumble, don't you fumble that's a flag on the play Babe if you don't wanna then you don't have to wait But together we gon' be taking over. It's just the way the game is played It's best if you just wait your turn. (Just wait your turn) The wait is ova, the wait is ova The wait is ova, the wait is ova",2428,en,
Wait Your Turn,https://www.metrolyrics.com/wait-your-turn-chew-fu-cant-wait-no-more-fix-lyrics-rihanna.html,rihanna,"It's just the way the game is played It's best if you just wait your turn. The wait is ova, the wait is ova The wait is ova, the wait is ova The wait is ova, the wait is ova The wait is ova, the wait is ova. I pitch with a grenade Swing away if you're feeling brave There's so much power in my name If you pop off in your seat Steady I'm gonna do the wave. I'm such a fucking lady You don't have to be so afraid Cause I got room up on my team You can play but hold. (Up) It's just the way the game is played It's best if you just wait your. (Turn) It's getting crowded over here, but babe (the wait is ova) Sometimes it takes a thousand tries to win (the wait is ova). Fumble, don't you fumble that's a flag on the play Babe if you don't wanna then you don't have to wait But together we gon' be taking over. It's just the way the game is played It's best if you just wait your turn. So you don't wanna wait I hate to hear that's such a shame Cause if you play it sideways Ain't no time out in my game They already underway. I know you want to win And you wish I would let you in Get in line over here You can play but hold. (Up) It's just the way the game is played It's best if you just wait your. (Turn) It's getting crowded over here, but babe (the wait is ova) Sometimes it takes a thousand tries to win (the wait is ova). Fumble, don't you fumble that's a flag on the play Babe if you don't wanna then you don't have to wait But together we gon' be taking over. It's just the way the game is played It's best if you just wait your turn. Baby put the work in like a champion But the crowd is screaming with their hands way up Couldn't be with no one else You're the only way I win. Baby got the whole world standing up Damn I'm glad I picked ya took a chance on love Baby love. The time is now, and now, the wait is ova. The wait is ova, the wait is ova The wait is ova, the wait is ova (just wait your turn) The wait is ova, the wait is ova The wait is ova, the wait is ova (just wait your). (Turn) It's getting crowded over here, but babe (the wait is ova) Sometimes it takes a thousand tries to win (the wait is ova). Fumble, don't you fumble that's a flag on the play Babe if you don't wanna then you don't have to wait But together we gon' be taking over. It's just the way the game is played It's best if you just wait your turn. (Just wait your turn) The wait is ova, the wait is ova The wait is ova, the wait is ova",2428,en,
Watch N' Learn,https://www.metrolyrics.com/watch-n-learn-lyrics-rihanna.html,rihanna,"Won't say a thing About the way you love me Except for, I like the way I love the way you touch me. If I turn it leave it, turn it up Then I drop it, drop it Tell ya making faces All the love you want Tell me stop it Imma do it, do it, do it Till you can't take no more Till my lipstick ain't up on my face no more. Imma do it, do it, do it On the bed, on the floor, on the couch Only cause your lips say make it to my mouth Just because I can't kiss back Doesn't mean you can't kiss that. Oh, baby, baby, just like that Slow, baby, baby, just like that Oh, baby, baby, turn me out Oh, baby, baby, it's your turn now. It's your turn now, it's your turn now It's your turn now, it's your turn now Watch and learn now, watch and learn how Watch and learn now, eh eh eh eh. Oh, baby, baby Oh, baby, baby If you learn now, if you learn now If you learn how, I'll stay. Don't ask me if You were the first to sleep here Cause if he did You wouldn't even be here. If I turn it leave it, turn it up Then I drop it, drop it Tell ya making faces All the love you want Tell me stop it Imma do it, do it, do it Till you can't take no more Till my lipstick ain't up on my face no more. Imma do it, do it, do it On the bed, on the floor, on the couch Only cause your lips say make it to my mouth Just because I can't kiss back Doesn't mean you can't kiss that. Oh, baby, baby, just like that Slow, baby, baby, just like that Oh, baby, baby, turn me out Oh, baby, baby, it's your turn now. It's your turn now, it's your turn now It's your turn now, it's your turn now Watch and learn now, watch and learn how Watch and learn now, eh eh eh eh. Oh, baby, baby Oh, baby, baby If you learn now, if you learn now If you learn how, I'll stay. Come put my love against your case Oh na na na La la la, just like this No no no, don't be shy Baby all I need All doing on me Like you aimed to please Show me how much you mean it By the way that you please me, baby. Imma do it, do it, do it On the bed, on the floor, on the couch Only cause your lips say make it to my mouth Just because I can't kiss back Doesn't mean you can't kiss that Oh, baby, baby, just like that Slow, baby, baby, just like that Oh, baby, baby, turn me out Oh, baby, baby, it's your turn now It's your turn now, it's your turn now It's your turn now, it's your turn now Watch and learn now, watch and learn how Watch and learn now, eh eh eh eh Oh, baby, baby Oh, baby, baby If you learn now, if you learn now If you learn how, I'll stay Compositor: A. Jackson / Priscilla Renea / Rihanna",2535,en,
Watch n' Learn,https://www.metrolyrics.com/watch-na-learn-lyrics-rihanna.html,rihanna,"Won't say a thing About the way you love me Except for, I like the way I love the way you touch me. If I turn it leave it, turn it up Then I drop it, drop it Tell ya making faces All the love you want Tell me stop it Imma do it, do it, do it Till you can't take no more Till my lipstick ain't up on my face no more. Imma do it, do it, do it On the bed, on the floor, on the couch Only cause your lips say make it to my mouth Just because I can't kiss back Doesn't mean you can't kiss that. Oh, baby, baby, just like that Slow, baby, baby, just like that Oh, baby, baby, turn me out Oh, baby, baby, it's your turn now. It's your turn now, it's your turn now It's your turn now, it's your turn now Watch and learn now, watch and learn how Watch and learn now, eh eh eh eh. Oh, baby, baby Oh, baby, baby If you learn now, if you learn now If you learn how, I'll stay. Don't ask me if You were the first to sleep here Cause if he did You wouldn't even be here. If I turn it leave it, turn it up Then I drop it, drop it Tell ya making faces All the love you want Tell me stop it Imma do it, do it, do it Till you can't take no more Till my lipstick ain't up on my face no more. Imma do it, do it, do it On the bed, on the floor, on the couch Only cause your lips say make it to my mouth Just because I can't kiss back Doesn't mean you can't kiss that. Oh, baby, baby, just like that Slow, baby, baby, just like that Oh, baby, baby, turn me out Oh, baby, baby, it's your turn now. It's your turn now, it's your turn now It's your turn now, it's your turn now Watch and learn now, watch and learn how Watch and learn now, eh eh eh eh. Oh, baby, baby Oh, baby, baby If you learn now, if you learn now If you learn how, I'll stay. Come put my love against your case Oh na na na La la la, just like this No no no, don't be shy Baby all I need All doing on me Like you aimed to please Show me how much you mean it By the way that you please me, baby. Imma do it, do it, do it On the bed, on the floor, on the couch Only cause your lips say make it to my mouth Just because I can't kiss back Doesn't mean you can't kiss that Oh, baby, baby, just like that Slow, baby, baby, just like that Oh, baby, baby, turn me out Oh, baby, baby, it's your turn now It's your turn now, it's your turn now It's your turn now, it's your turn now Watch and learn now, watch and learn how Watch and learn now, eh eh eh eh Oh, baby, baby Oh, baby, baby If you learn now, if you learn now If you learn how, I'll stay Compositor: A. Jackson / Priscilla Renea / Rihanna",2535,en,
We All Want Love,https://www.metrolyrics.com/we-all-want-love-lyrics-rihanna.html,rihanna,"We all, we all, we all, we all, we all We all, we all, we all, we all, we all I can pretend that I'm not lonely but I'll be Constantly fooling myself I can pretend that it don't matter but I'll be. Sitting here lying to myself Some say love ain't worth the bug But I'll give every dime I have left To have what I've only been dreaming about. Everybody wants something Better want something What are you living for?. Everybody needs something Fighting for something I know what you're fighting for. Cause we all We all want someone there to hold We just want somebody. We all wanna be somebody's one and only We all wanna be warm when it's cold Yeah yeah yeah No one wants to be left scared and lonely We all, we all, we all, we all, we all We all want the same thing We all, we all, we all, we all, we all. We all want the same thing We all, we all, we all, we all, we all We all want the same thing Everybody wants something Gotta want something. Yeah yeah. We all want love. I'm able to close my eyes yet, my heart's not so blind I feel so entitled love owes me I want what's mine And some say love ain't worth the bug but I'll give my last dime. To have what I've only been dreaming about. Everybody wants something Better want something What are you living for? Everybody needs something Fighting for something. I know what you're fighting for Cause we all We all want someone there to hold We just want somebody. We all wanna be somebody's one and only. We all wanna be warm when it's cold Yeah yeah yeah No one wants to be left scared and lonely We all, we all, we all, we all, we all We all want the same thing We all, we all, we all, we all, we all We all want the same thing We all, we all, we all, we all, we all We all want the same thing Everybody wants something Gotta want something Yeah yeah We all want love ... Yeah yeah We all want love",1854,en,
We Found Love,https://www.metrolyrics.com/we-found-love-lyrics-rihanna.html,rihanna,"Yellow diamonds in the light I was standing side by side As your shadow crosses mine What it takes to come alive. It's the way I'm feeling, I just can't deny But I've gotta let it go. We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place. Shine a light through an open door Love and life I will divide Turn away 'cause I need you more Feel the heartbeat in my mind. It's the way I'm feeling, I just can't deny But I've gotta let it go. We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place. Yellow diamonds in the light I was standing side by side As your shadow crosses mine. We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place. We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place",1013,en,
We Found Love In A Hopless Place,https://www.metrolyrics.com/we-found-love-in-a-hopless-place-lyrics-rihanna.html,rihanna,"[Narration] It's like you're screaming, and no one can hear You almost feel ashamed That someone could be that important That without them, you feel like nothing No one will ever understand how much it hurts You feel hopeless; like nothing can save you And when it's over, and it's gone You almost wish that you could have all that bad stuff back So that you could have the good. [Rihanna] Yellow diamonds in the light And we're standing side by side As your shadow crosses mine What it takes to come alive It's the way I'm feeling I just can't deny But I've gotta let it go. We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place Shine a light through an open door. Love and life I will divide Turn away cause I need you more Feel the heartbeat in my mind It's the way I'm feeling I just can't deny But I've gotta let it go. We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place Yellow diamonds in the light And we're standing side by side As your shadow crosses mine (mine, mine, mine). We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place",1423,en,
We Ride,https://www.metrolyrics.com/we-ride-lyrics-rihanna.html,rihanna,"Ride, when we ride we ride It's 'til the day we die We Ride, When we ride we ride It's 'til the day we die. It's real late, 'bout a quarter to 1 Thinking about everything we become And I hate it I thought we could make it But I'm ready to dead this Just wanna forget about it I saw her pictures And the letters she sent You had me thinking You were out with your friends I'm so foolish Play me like I'm stupid 'Cause I thought it was just you and I. Now I look back on the time That we spent and I See it in my mind Playing over and over again 'Cause boy right now You got me breaking down And I just can't figure out why But this is what you say. We Ride, when we ride we ride It's 'til the day we die We Ride, When we ride we ride It's 'til the day we die. We Ride, when we ride we ride It's 'til the day we die We Ride, When we ride we ride It's 'til the day we die. Visions in my mind Of the day that we met You showed me things That I'll never forget Took me swimming In the ocean You had my head up in the clouds Made me feel like I'm floating You think I'm playing When you know it's the truth Nobody else can do it quite like I do All my kisses And my loving But ain't nobody better than us. Now I look back on the time That we spent and I See it in my mind Playing over and over again 'Cause boy right now You got me breaking down And I just can't figure out why. We Ride, when we ride we ride It's 'til the day we die We Ride, When we ride we ride It's 'til the day we die. We Ride, when we ride we ride It's 'til the day we die We Ride, When we ride we ride It's 'til the day we die. I guess it's over indefinitely But you and I know It's not that easy to let go Of everything that we planned And start all over again Just blame yourself cause you blew it I won't forget how you do it Sweet baby this is where the game ends now Somehow wanna believe you and me We can figure it out. We Ride, when we ride we ride It's 'til the day we die We Ride, When we ride we ride It's 'til the day we die. You finna make me say boy I wish that you come hold me When I'm lonely When I need someone to talk to You would phone me Just like everything you told me (when we ride we ride, it's 'til the day we die) Boy you forgot about the promises you made me And now we'll let the memories just fade away But I remember what you used to say (when we ride we ride it's 'til the day we die) We Ride, when we ride we ride It's 'til the day we die We Ride, When we ride we ride It's 'til the day we die We Ride, when we ride we ride It's 'til the day we die We Ride, When we ride we ride It's 'til the day we die We ride",2611,en,
We Ride (Remix),https://www.metrolyrics.com/we-ride-remix-lyrics-rihanna.html,rihanna,"When we ride, we ride, it's till the day that we die (We die) When we ride, we ride, it's till the day that we die. It's real late about quarter to one I'm thinking of everything what we've become And I hate it, I thought we could make it But I'm ready to jet this, just wanna forget about it. I saw her pictures in the letters she sent You had me thinkin' you were out with your friends I'm so foolish, playin' me like I'm stupid 'Cause I thought it was just you and I, oh. Now I look back on the time that we spent And I see it in my mind playin' over and over again 'Cause boy right now you got me breakin' down And I just can't figure out why but this is what you said. (We ride) When we ride, we ride, it's till the day that we die (Till we die) We used to say When we ride, we ride, it's till the day that we die. (We ride) When we ride, we ride, it's till the day that we die (Till we die) Boy I remember what you used to say When we ride, we ride, it's till the day that we die. Visions in my mind of the day that we met You showed me things that I'll never forget Took me swimmin' in the ocean You had my head up in the clouds Made me feel like I'm floating, yeah. You think I'm playin' when you know it's the truth Nobody else can do it quite like I do All my kisses and my lovin' But ain't nobody better than us, yeah yeah. Now I look back on the time that we spent And I see it in my mind playin' over and over again 'Cause boy right now you got me breakin' down And I just can't figure out why you said. (We ride) When we ride, we ride, it's till the day that we die (Till we die) We used to say When we ride, we ride, it's till the day that we die. (We ride) When we ride, we ride, it's till the day that we die (Till we die) Boy I remember what you used to say When we ride, we ride, it's till the day that we die. I guess it's over indefinitely But you and I know it's not that easy To let go of everything that we planned And start all over again, hey. Just blame yourself 'cause you blew it I won't forget how you do it, my sweet baby This is where the game ends now But somehow wanna believe you and me We can figure it out. (We ride) When we ride, we ride, it's till the day that we die (Till we die) When we ride, we ride, it's till the day that we die. Wanna make you say boy I wish that you could hold me when I'm lonely When I need someone to talk to you would phone me Just like everything you told me (When we ride, we ride, it's till the day that we die). Boy, you forgot about the promises you made me And now we'll let the memories just fade away But I remember what you used to say (When we ride, we ride, it's till the day that we die). (We ride) When we ride, we ride, it's till the day that we die (Till we die) We used to say When we ride, we ride, it's till the day that we die. (We ride) When we ride, we ride, it's till the day that we die (Till we die) Boy I remember what you used to say When we ride, we ride, it's till the day that we die (We ride)",2989,en,
What Now,https://www.metrolyrics.com/what-now-lyrics-rihanna.html,rihanna,"I've been ignoring this big lump in my throat I shouldn't be crying, tears were for the weaker days I'm stronger now, or so I say, But something's missing. Whatever it is, it feels like it's laughing at me through the glass of a two-sided mirror Whatever it is, it's just laughing at me And I just wanna scream. What now? I just can't figure it out What now? I guess I'll just wait it out (wait it out) What now? Oh, oh, oh, oh! What now?. I found the one, he changed my life But was it me that changed And he just happened to come at the right time I'm supposed to be in love But I'm numb again. Whatever it is, it feels like it's laughing at me through the glass of a two-sided mirror Whatever it is, it's just sitting there laughing at me And I just wanna scream. What now? I just can't figure it out What now? I guess I'll just wait it out (wait it out) What now? Please tell me What now?. There's no one to call 'cause I'm just playing games with them all The more I swear I'm happy, the more that I'm feeling alone 'Cause I spent every hour just going through the motions I can't even get the emotions to come out Dry as a bone, but I just wanna shout. What now? I just can't figure it out What now? I guess I'll just wait it out (wait it out) What now? Somebody tell me What now?. I don't know where to go I don't know what to feel I don't know how to cry I don't know oh oh why I don't know where to go I don't know what to feel I don't know how to cry I don't know oh oh why I don't know where to go I don't know what to feel I don't know how to cry I don't know oh oh why. So what now?",1595,en,
What Now (Remix),https://www.metrolyrics.com/what-now-remix-lyrics-rihanna.html,rihanna,"I been ignoring this big lump in my throat I shouldnt be crying, tears were for the weak The days I'm stronger, know what, so I say That's something missing. Whatever it is, it feels like it's laughing at me through the glass of a two-sided mirror Whatever it is, it's just sitting there laughing at me And I just wanna scream. What now? I just can't figure it out What now? I guess I'll just wait it out What now? ohhhh what now?. I found the one he changed my life But was it me that changed And he just happened to come at the right time I'm supposed to be in love But i'm not mugging. Whatever it is, it feels like it's laughing at me through the glass of a two-sided mirror Whatever it is, it's just sitting there laughing at me And I just wanna scream. What now? I just can't figure it out What now? I guess I'll just wait it out What now? please tell me What now?. There's no one to call cause im just playing games with them all The more I swear I'm happy, the more that I'm feeling alone Cause I spent every hour just going through the motions I cant even get the emotions to come out Dry as a bomb, but I just wanna shout. What now? I just can't figure it out What now? I guess I'll just wait it out What now? somebody tell me What now?. I dont know where to go I dont know what to feel I dont know how to cry I dont know ow ow why I dont know where to go I dont know what to feel I dont know how to cry I dont know ow ow why I dont know where to go I dont know what to feel I dont know how to cry I dont know ow ow why. So what now?",1543,en,
What's My Name,https://www.metrolyrics.com/whats-my-name-lyrics-rihanna.html,rihanna,"Oh, na, na, what's my name? Oh, na, na, what's my name?. Oh, na, na, what's my name? Oh, na, na, what's my name? Oh, na, na, what's my name? What's my name? What's my name?. Not everybody knows how to work my body Knows how to make me want it Boy, you stay up on it You got that something that keeps me so off balance Baby, you're a challenge. Let's explore your talent Hey, boy, I really wanna see if you can go downtown with a girl like me Hey, boy, I really wanna be with you 'Cause you just my type. Oh, na, na, na, na I need a boy to take it over Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh... Hey, boy, I really wanna see if you can go downtown with a girl like me. Hey, boy, I really wanna be with you 'Cause you just my type Oh, na, na, na, na I need a boy to take it over. Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh... Oh, na, na, what's my name? Oh, na, na, what's my name? Oh, na, na, what's my name?. What's my name? What's my name? Baby, you got me And ain't no where that I'd be Than with your arms around me Back and forth, you rock me, yeah.... So I surrender, to every word you whisper Every door you enter... I... will let you in Hey, boy, I really wanna see if you can go downtown with a girl like me Hey, boy, I really wanna be with you 'Cause you just my type Oh, na, na, na, na I need a boy to take it over. Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh... You're so amazing, you took the time to figure me out Thats why you take me, way past the point of turning me on You 'bout to break me, I swear you got me losing my mind Oh, na, na, what's my name? Oh, na, na, what's my name?. Oh, na, na, what's my name? Oh, na, na, what's my name? Oh, na, na, what's my name? What's my name? What's my name?. Hey, boy, I really wanna see if you can go downtown with a girl like me Hey, boy, I really wanna be with you 'Cause you just my type Oh, na, na, na, na I need a boy to take it over Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh... Hey, boy, I really wanna see if you can go downtown with a girl like me Hey, boy, I really wanna be with you 'Cause you just my type Oh, na, na, na, na I need a boy to take it over Looking for a guy to put in work a Oh oh oh oh... Oh oh oh oh...",2267,en,
